,Description,Duration,Location,Occurred,Posted,Reported,Shape
666,"A spherical, metallic object rising very high in the sky.  Drone or something else?I was sitting in my car in a parking lot when I saw something appear in the horizon, coming from the northwest.  My first impression was that it was a balloon, as it floated and fluttered in the blue sky (no clouds whatsoever).  It appeared to be spherical in shape, metallic, reflecting the sun.  I also noticed that it slowly twirled in a circular motion.  Then it began to move upward in a more deliberate fashion, going way, way up in the sky, from the northwest to the east.  Then it crossed my mind that it could be a drone but I’ve never heard of a drone that rose up into the sky that high, perhaps as high as an airplane.  I managed to snap a couple of photos with my phone, when it was closer to the ground, and I sent them to the link as requested.",Duration:5 minutes,"Location: Hanover Park, IL",Occurred : 7/18/2017 13:00  (Entered as : 07/18/17 13:00),Posted: 7/23/2017,Reported: 7/18/2017 1:07:27 PM 13:07,Shape: Sphere
667,"Cylinder (tear) shaped craft extremely white.  Much like looking at a fluorescent lighting tube.  Travel speed about 1.5 times faster then a passenger plane.  Large craft, no wings, no contrail, glowing white and no sound. Craft moved from northwest to southeast cross skyline.  Partially cloudy morning sky.  Craft passed in front of clouds could see no wings on object.",Duration:1 minutes,"Location: Jefferson City, MO",Occurred : 7/18/2017 07:00  (Entered as : 07/18/2017 7:00),Posted: 7/23/2017,Reported: 7/19/2017 8:19:53 AM 08:19,Shape: Cylinder
668,"Large bright blue and red light, south of Granada Hills, over 118 freeway.  Suddenly it turns west, leaving a thick trail of light and disappears.((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))",Duration:15 seconds,"Location: Granada Hills, CA",Occurred : 7/18/2017 05:10  (Entered as : 07/18/2017 5:10),Posted: 7/23/2017,Reported: 7/18/2017 8:50:35 AM 08:50,Shape: Oval
669,"Orange spherical light, did not move, but disappeared at some point.Just one bright orange light visible, not moving, not twinkling, very visible, could not have been a planet.  Did not change location for the couple of minutes I could see it.  I tried to follow it while I was driving to assess what it could've been, but it disappeared at some point, and was not seen again.((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))",Duration:Unknown,"Location: Manchester, CT",Occurred : 7/18/2017 05:00  (Entered as : 07/18/17 5:00),Posted: 7/23/2017,Reported: 7/19/2017 12:10:27 PM 12:10,Shape: Light
670,Small car/shed sized object started green/blue color changed to greenish pink flying super low with weird movements then quickly left.  Time disapeared between my room and kitchen,Duration:1-3 minutes,"Location: Fredericton (Canada), NB",Occurred : 7/18/2017 02:20  (Entered as : 07/18/17 2:20),Posted: 7/23/2017,Reported: 7/17/2017 10:41:21 PM 22:41,Shape: Unknown
671,"Orangish-white light standing still and then flying offI was finishing reading late at night in my dorm room at UCF, and I looked outside and saw a very bright light that normally isn't there.  It was just shining and staying still for about a minute and then it moved left and grew dimmer once it started to move, until it went behind a building where I couldn't see it anymore.  Then a second bright whitish orange light appeared slightly off from where I saw the first one at, and flew off in a similar manner in an opposite direction.  The objects had their light arc off in random patterns, and stay, then change again, as they moved, but this didn't happen when they were still.",Duration:~2-3 minutes,"Location: Orlando, FL",Occurred : 7/18/2017 01:05  (Entered as : 7/18/17 1:05),Posted: 7/23/2017,Reported: 7/17/2017 10:26:20 PM 22:26,Shape: Light
672,"Blinking light shot straight through top of tree line then shot off extremely fast to the right, slightly, bouncing up and down, like it was having trouble taking off.  Much faster then airplane or helicopter.  Made no sound.((NUFORC Note:  We have amended the time above, to reflect a sighting at 0015 hrs., 15 minutes past midnight, on July 18.  PD))",Duration:5 seconds,"Location: Strafford, NH",Occurred : 7/18/2017 00:15  (Entered as : 7/18/17 12:15),Posted: 7/23/2017,Reported: 7/17/2017 9:54:59 PM 21:54,Shape: Unknown
673,"Driving east on RTE23, we saw 3 orange oblong lights in a triangular form, about 50 feet to each light.  This craft was about 200 to 300 feet above the ground, and made no noise.  The craft was moving slowly on a north-west direction. then disappeared.",Duration:10 minutes,"Location: Copake, NY",Occurred : 7/17/2017 23:10  (Entered as : 07/17/17 23:10),Posted: 7/23/2017,Reported: 7/19/2017 7:38:51 AM 07:38,Shape: Triangle
674,"2 lights about 5 mins apart, goin from west to east, way up traveling very fast and they were not falling stars.((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))",Duration:3 minutes,"Location: Cadillac, MI",Occurred : 7/17/2017 23:00  (Entered as : 07/17/17 23:00),Posted: 7/23/2017,Reported: 7/18/2017 11:35:39 AM 11:35,Shape: Light
675,"bright light's in the sky vanished.Last night, my neighor and I saw 5 glowing lights in the sky around 11:00pm.  At first we thought they were plane's and the light were not blinking they were sold and low.  they vanished one at a time, then they were just  gone.  I forgot to mention that there were no sound at all.((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))",Duration:,"Location: Nazareth, PA",Occurred : 7/17/2017 23:00  (Entered as : 7/17/17 23:00),Posted: 7/23/2017,Reported: 7/17/2017 8:25:58 AM 08:25,Shape: Light
676,"Unidentifiable object over Lakeville, MN.It was gigantic- and looked like 5 bulbs of light in circle formation.  Lights were also flashing in the sky.((NUFORC Note:  Display of advertising lights from local casino.  PD))",Duration:5-10 minutes,"Location: Lakeville, MN",Occurred : 7/17/2017 22:10  (Entered as : 7/17/17 22:10),Posted: 7/23/2017,Reported: 7/17/2017 8:35:39 PM 20:35,Shape: Circle
677,3 red triangle UFO's cause power outage and lightningBright pulsating red light in the sky  a second one appeared moving toward it they pulsated bright causing lightning and some near by objects to loose power  then a third object appeared causing more lightning two disappeared the third one one flashed bright bright red then vanish there was no clouds to cause the lightning,Duration:5 minutes,"Location: Fulton, NY",Occurred : 7/17/2017 21:45  (Entered as : 7/17/17 9:45),Posted: 7/23/2017,Reported: 7/17/2017 7:09:35 PM 19:09,Shape: Triangle
678,"Fireball fell from the sky and moments later four objects appeared.On July 17, 2017, at approximately 9:20 PM- I, along with my daughter and her fiance', were sitting on our driveway, when my daughter and I saw a fireball falling from the sky in the south.  Within in seconds of seeing the fireball, my daughter's fiance' pointed out four objects that, at first glance, appeared to be four distant stars.  These objects were rotating in perfect unison in a clockwise direction.  They kept a consistant and equal distance between each other, before merging together, then forming a perfectly straight line with the same equal distance as in the clockwise rotation.  The four objects then headed south in the direction of the fireball for a short distance.  Two of the objects continued on in the direction of the fireball while the other two objects changed direction and proceeded north.",Duration:1 minute,"Location: Palmdale, CA",Occurred : 7/17/2017 21:40  (Entered as : 07/17/2017 21:40),Posted: 7/27/2017,Reported: 7/24/2017 1:49:58 PM 13:49,Shape: Formation
