,Description,Duration,Location,Occurred,Posted,Reported,Shape
1695,"Completely dark oblong object silhouetted only by the starlight backdrop and still night sky ether. No lights at all. 1&quot; longI had taken up watching the night sky for flocks of birds, satellites, and meteors.  I was just barely able to discern a flying silhouette against the starlight.  The Heading North from South in straight trajectory.  Dark oblong silhouette that must have been fairly low to be of an inch length to my line of sight.  Not impressive.  Just dark and fairly fast on a calm night, clear skies.  No lights, just starlight.  Wind was 0 MPH, temperature was 65 F, dew point 48, pressure at 29.68"".  I held it in vision for around 10 complete seconds from when I spotted it just above my house heading north steadily cruising.  No audibles.Oh well. Prob just a simple thing on a course. But why no lights whatsoever at that lower altitude? I was very lucky to have seen it. My friend next to me could not make it out since there was no way to guide the sight of it. It was only defined against starlight and the suburban night ether. To the grave. It remains an unidentified flying object.((NUFORC Note:  Source of the report elects to remain totally anonymous; provides no contact information.  PD))",Duration:20 seconds,"Location: Riverton, UT",Occurred : 7/29/2016 04:50  (Entered as : 07/29/2016 4:50),Posted: 3/23/2017,Reported: 3/23/2017 12:18:18 PM 12:18,Shape: Cylinder
1696,Hovering craft with lights at each end.Watched move over us for about an hour.  Slowly hovering and seemed to spin and change from triangle to diamond and at times square.  Lights at each end that looked like stars.,Duration:1 hour,"Location: Grants Pass, OR",Occurred : 7/29/2016 02:30  (Entered as : 07/29/16 2:30),Posted: 8/2/2016,Reported: 7/29/2016 3:05:22 AM 03:05,Shape: Triangle
1697,Flash appeared like a starburst. It was like a gateway opening and closing within seconds.  A lot like a craft in a movie slowing from light speed.  I was left in awe.,Duration:10 seconds,"Location: Columbia, SC",Occurred : 7/29/2016 02:00  (Entered as : 07/29/16 02:00),Posted: 8/2/2016,Reported: 7/28/2016 11:30:53 PM 23:30,Shape: Flash
1698,"strange wobbly light in the sky moves around for two hoursI was looking for the north star with friends when I spotted a star near the horizon line that appeared much brighter than any other star.  I began to suspect it was not a star at all because it was flickering/pulsating in a way I had never seen before, and appeared almost reddish.  I thought my eyes were playing tricks on me and alerted my two friends who were with me, when suddenly we all saw it begin to steadily move up in the sky, at which point we saw another, much dimmer light moving away from the big light and disappear.  The light moved quickly back and forth and went in circles in the sky for about two hours, its movements could almost be described as wobbly.  We noticed it looked almost like it was reflecting something beneath it, as though there was something bigger there that we couldn't see.  Around an hour in all of us noticed that it was getting dimmer, as though it was getting farther away, but it never disappeared.  When we left to go to sle! ep it was still out there. Earlier that night while stargazing my friends and I had witnessed a bright flash in the sky that was not a shooting star or lightning. I'm not sure if this is significant or not but around an hour before this took place my two friends and I had taken a walk through the woods and noticed that there were a TON of owls out.  I've never heard that many owls before in my entire life.  Not sure if this counts as ""Animals responding to the event"" or not but there you have it. Lastly I noticed this morning that I have a small circular bruise on my wrist that was not there earlier that night.  Again, not sure if this is significant or not.  I cannot say for sure whether or not time went missing.",Duration:2 hours,"Location: Marlborough, MA",Occurred : 7/29/2016 01:00  (Entered as : 7/29/16 1:00),Posted: 8/2/2016,Reported: 7/30/2016 2:41:29 PM 14:41,Shape: Light
1699,"We saw a bright green ball of light last night moving steadily across the sky in a straight line.  The object did not streak fast like a meteor and was very easy to track.  It crossed directly over the house and we ran out front to see it continue in the same line before it disappeared behind the tree line.  My feeling was that the object was large and quite high up in the sky.  I was very surprised to see no mention of this on social media or news sites since this object was very bright and noticeable since it remained visible the entire time we were watching it.  The only thing I could assume is that, because it was late and this is the suburbs, people simply weren't outside and didn't observe it.((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))",Duration:2 minutes,"Location: Midlothian, VA",Occurred : 7/29/2016 00:26  (Entered as : 07/29/2016 0:26),Posted: 8/2/2016,Reported: 7/30/2016 7:02:25 PM 19:02,Shape: Circle
1700,"After a series of lightning storms, about twenty minutes after the clouds cleared we saw what appeared to be a very bright and then pulsing triangle shaped set of lights. From where we were we could make out some very sharp ""s"" like, as well as, linear movements from the craft silently hovering its way across the horizon. It also appeared that the lights on the craft were focused on certain areas.  We could see the lights shift direction before slowly moving its way out of sight; as if scanning.",Duration:10 minutes,"Location: Canon City, CO",Occurred : 7/28/2016 23:00  (Entered as : 07/28/16 23:00),Posted: 8/2/2016,Reported: 7/29/2016 11:24:30 AM 11:24,Shape: Triangle
1701,"Massive lighted kites on Florida beach front, initially mistaken for UFO'sAmazing lighted kites on the beach caused me 2-3 minutes of excitement.  They were very high and as they were brought closer to our rental unit we realized they were very large kites.  They could have easily been mistaken for a pair of UFO's.  I have video and photos.((NUFORC Note:  Apparently kites, not UFOs.  PD))",Duration:10 minutes,"Location: Panama City Beach, FL",Occurred : 7/28/2016 22:00  (Entered as : 07/28/16 22:00),Posted: 9/9/2016,Reported: 9/4/2016 9:09:07 PM 21:09,Shape: Formation
1702,They are still moving.  Different directions.  Coming from different ways.  They look like moving stars.,Duration:Hours,"Location: Centralia, WA",Occurred : 7/28/2016 22:00  (Entered as : 07/28/16 10:00),Posted: 8/2/2016,Reported: 7/28/2016 11:08:41 PM 23:08,Shape: Light
1703,"I tried to video the event with my phone and there is only audio as far as i can tell.I don`t understand this because it was so bright.Moving North/Northeasterly I observed an object that was below clouds moving slowly and made no noise.  It took about 2 minutes to cross the visible sky from the point in which I saw it.  I wondered if it was a satellite, but it was below the clouds.  It had no flashing lights and at one point moved so slow that I thought it was almost hovering. I`m guessing between 3-5 thousand feet but was definitely below the clouds.",Duration:3 minutes,"Location: Cambridge Springs, PA",Occurred : 7/28/2016 21:30  (Entered as : 07/28/16 21:30),Posted: 8/2/2016,Reported: 7/29/2016 4:03:27 PM 16:03,Shape: Unknown
1704,"OK.  I was outside talking on the phone, it is a warm bright sunny day.I was looking towards the back lawn and a rolling rapid white light moved rapidly across the lawn.I saw it very clearly.I don't drink or do drugs and l consider myself rational and sane, educated.I stopped my conversation, as l witnessed this as l was trying to process what l just saw.I am still not certain, but l am open minded, and l do believe in the paranormal.((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))",Duration:35 seconds,"Location: Milner (Canada), BC",Occurred : 7/28/2016 17:55  (Entered as : 07/28/201 17:55),Posted: 8/2/2016,Reported: 7/28/2016 6:57:29 PM 18:57,Shape: Light
1705,"Blue ball shaped object buzzed through the sky.Saw a blue circle shaped object fly through the sky 1.5 miles away, during a storm that was brewing.  There was no rain or lightning, just thunder in the distance.((NUFORC Note:  Possible hoax?  The event is shown to have occurred after the time of the report.  PD))((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD))",Duration:Seconds,"Location: Poland, ME",Occurred : 7/28/2016 16:50  (Entered as : 7/28/16 16:50),Posted: 8/2/2016,Reported: 7/28/2016 1:47:14 PM 13:47,Shape: Circle
1706,"Very bright eye-shaped bluish white light, seen moving fast alongside a treetop line in broad daylight.  The light was eye-shaped traveling in front of a treeline almost at the tops of the trees, which I would say were 30 to 50 feet tall.  We were traveling in a car when we saw it out the windows.  My father was driving and my mother and I asked him to stop but he only slowed down and then the light was out of sight in about 10 seconds.  I could describe the intensity and color of the light as looking like those high intensity headlights with the bluish tint that we have all been blinded by while driving.  This was no car though because it was up in the trees clearly visible moving fast along the tree tops in a straight line and there is not a road in that direction.  The object emitted no sound.",Duration:10 seconds,"Location: Demotte, IN",Occurred : 7/28/2016 15:00  (Entered as : 07/28/16 15:00),Posted: 8/16/2016,Reported: 8/4/2016 4:28:42 PM 16:28,Shape: Light
1707,"Faster than Mach 9.6 or almost 7,000 mph. WAY FASTER!I'm a 18 wheeler end dump truck driver, and on the 28th of July, I was at a land fill called Rio Salado.  Just south of the I-10 on 7th ave.  I had just got done dumping my load of concrete and was on my way out of the land fill.  I needed to ((use restroom)) first before I left the land fill, so I pulled off the haul road and got out of my truck ((deleted)) by the truck fuel tanks.  I was ((using toilet)) and I just looked straight up into the sky, while I was going, and I saw a incredible sight.  Right above me was a very strange looking contrail that was being produced but it was being produced so fast.  It was at a incredible speed.  WAY faster than Mach 9.6 or almost 7,000 mph.  I know most commercial planes fly about 500 miles a hour and produce contrails sometimes and you can see them because they fly so slow.Not this very odd contrail it was moving so fast it had to be 5 times faster than Mach 9.6 or almost 7,000 mph.  So I looked way ahead of the fast moving contrail and I saw it.  It was a black swept wing looking aircraft the size of a commercial craft like a 747 and the contrails that were coming out looked puffy and strange.  This craft was moving so fast FAST FAST it went from right above me to almost out of sight in less than a minute.  From one side of the sky to the other in 60 seconds or so.  Aircraft cannot fly that fast its impossible.  As it flew out of sight I saw two other contrails being produced bearing down on the fast contrail and you could see they were following the real fast contrail but could not keep up..  It was crazy!",Duration:1 minute,"Location: Phoenix, AZ",Occurred : 7/28/2016 09:00  (Entered as : 07/28/2016 9:00),Posted: 8/16/2016,Reported: 8/7/2016 4:56:44 PM 16:56,Shape: Other
