,Description,Duration,Location,Occurred,Posted,Reported,Shape
436,Driving down the road and look up to see three lights form a triangle which stayed for roughly 30 seconds to a minute.  Then slowly they faded away.((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD)),Duration:30 seconds,"Location: Cloquet, MN",Occurred : 3/1/2017 20:21  (Entered as : 030117 20:21),Posted: 3/10/2017,Reported: 3/1/2017 6:52:57 PM 18:52,Shape: Triangle
437,"Every night, there is a bright circle light that seems as if it's following me.  I live in a rural area and every night between 7pm almost 8pm it shows up in the exact same spot then as I get in my vehical to leave it seams as if it's following me.((NUFORC Note:  Source of report indicates that the date is approximate.  PD))",Duration:10 hours,"Location: Dodge City, KS",Occurred : 3/1/2017 20:00  (Entered as : 03/01/2017 08:00),Posted: 3/10/2017,Reported: 3/1/2017 7:17:13 PM 19:17,Shape: Circle
438,Vertical lights.2  Orange lights close to each other stationary going vertically.((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD)),Duration:Hours,"Location: St. Clair, MI",Occurred : 3/1/2017 20:00  (Entered as : 03/01/2017 20:00),Posted: 3/10/2017,Reported: 3/2/2017 5:11:43 PM 17:11,Shape: Light
439,"Light on craft would change to bright white and then dim and would not change position at all.My wife called me in our bedroom and showed me a strange light in the sky outside our house.  I went outside to see if I could get a video of it, but it wouldn't pick it up.  Pretty weird though it seen get slightly brite then dim down and then repeat that the whole time we watched.  It didn't move from that spot at all.",Duration:ongoing,"Location: Kaukauna, WI",Occurred : 3/1/2017 19:30  (Entered as : 03/01/2017 19:30),Posted: 3/10/2017,Reported: 3/1/2017 6:02:34 PM 18:02,Shape: Light
440,"A star shaped craft followed by a circle  shaped craft.Me and my girlfriend where walking down the street on the way to my apartment, when we looked up and thire was like a star shaped looking thing moving across the sky.But then we saw another funny looking craft trailing behind the star looking craft me and my girlfriend we thought that it was the moon at first but it was moving, the we noticed that the craft was round and it had a round light around it and like a deep black circle  door to the craft.Then it went behind a cloud but we couldn't really see it after that.",Duration:,"Location: Hamilton, OH",Occurred : 3/1/2017 18:45  (Entered as : 03/01/2017 18:45),Posted: 3/10/2017,Reported: 3/2/2017 5:15:11 AM 05:15,Shape: Circle
441,"Very bright white thin flash of light with half arrow shape at front in SE sky.Just about dusk I witnessed a very bright, white light low in the southwest sky that streaked across the horizon from the NW to the SE.  It was a fairly long thin line and the front was shaped like a half arrow.  It was moving very fast and I saw it for only five seconds, or less, before it disappeared from view.  This light did not fall from the sky, it moved straight across the horizon.  My view became obstructed because of trees.",Duration:5 seconds,"Location: Ingram, TX",Occurred : 3/1/2017 18:30  (Entered as : 03/01/2017 18:30),Posted: 3/10/2017,Reported: 3/2/2017 9:08:45 AM 09:08,Shape: Flash
442,These objects appear every day on a night vision camera during the day.From 1 pm to 5 pm these objects slowly appear as round masses from a far away distance.  As they come closer they for a rectangle shape.  There is movement and lights flashing on the objects.  At one time 2 of them joined side by side.My camera is a night vision camera and these objects are not visible with the human eye.  These all take place during the day and there are usually between 7-9 of them.  My camera is mounted at my bedroom window on the second floor and pointed at the sky 24/7.  I have no idea what they could be.((name deleted))((NUFORC Note:  Witness elects to remain totally anonymous; provides no contact information.  PD)),Duration:4 hours,"Location: Islip Terrace, NY",Occurred : 3/1/2017 13:35  (Entered as : 03/01/2017 13:35),Posted: 3/10/2017,Reported: 3/4/2017 11:18:20 AM 11:18,Shape: Rectangle
443,"Triangular shaped light moving up and down side to side, and slowly drifting to the right, flashing red and white and yellow.((NUFORC Note:  We wonder whether the witnesses might have been observing a celestial body, possibly Arcturus.  PD))((NUFORC Note:  Source of the report elects to remain totally anonymous; provides no contact information.  PD))",Duration:2 hours,"Location: Mountain City, TN",Occurred : 3/1/2017 02:20  (Entered as : 03/2217 2:20),Posted: 3/23/2017,Reported: 3/22/2017 11:26:03 PM 23:26,Shape: Triangle
444,"Something over Corona, CA, sky.Driving home from work on the 91 West, very overcast and dark  night - (we had a lot of rain that week) left work at 21:30, reached about past McKinley St, heading towards the 15 South interchange.  About 3 mins before interchange, I see two bright lights (rt and left) headed coming in towards me on the freeway, as if it is going to land on the freeway!  I notice the lights are kind of low for an airplane, and I know helicopters and aircraft (spent 23 years in the military.)  I was wondering why the plane was so low (it was going to be really low on the ramp I was approaching above me (that goes North South) (some street, not a freeway), and it goes lower and I am thinking it will hit the edge of the above ramp!  Then I see that this thing is going to go over my car, it is going Easterly above the freeway, then it goes over my car (turning towards the mountains where the rock quarry is on Temescal Canyon street and Cajalco.  As it goes over my car, I feel a pressure change in the air.  Silent-still.  I strained to see what it was as I was driving, but the clouds sort of hid it, but I could make out a massive heavy black thing (almost blending in with the sky - but you could feel it there. It went back towards the mountain.  As it flew over the car (it was going East South while I was still going West), those two lights I had seen were now off.  I could not figure out how this plane (I thought) could disappear like that.  When I got home, I told the person I live with about it.((NUFORC Note:  Witness indicates that the date of the sighting is approximate.  PD))",Duration:~30 seconds,"Location: Corona, CA",Occurred : 2/28/2017 21:37  (Entered as : 02/28/2017 21:37),Posted: 4/13/2017,Reported: 4/11/2017 4:29:35 PM 16:29,Shape: Unknown
445,"lights in North phoenix sky 2-28-17 at 7:45 pmWell, on 2-28-17, at around 7:45, in the North Phoenix sky 2 orange objects appeared. Looked almost like a fire in the sky.  The first object appeared then traveled SE in direction.  Folliwed by a secind that just appeared from nowhere.  At one point they stopped and just stayed there illuminating the sky.  However these objects had no blinking lights like aircraft do. Also just to ket you know there was plenty of planes that were in the area.  Around the Deer Valley Airport to be specific.  Now I know other aircraft spotted these objects and I know for certain the tower had recieved radio contact from many of the planes.  In regards to what was in the sky they were seeing?  Clear as the night sky these objects vanished.  But not because they had gotton further away.  Vanished like looking at them very clear in the sky.  To dimming out and disappearing completely.",Duration:3 minutes,"Location: Phoenix, AZ",Occurred : 2/28/2017 19:45  (Entered as : 02/28/17 19:45),Posted: 3/10/2017,Reported: 2/28/2017 9:16:57 PM 21:16,Shape: Fireball
446,"black sky red green lights rolling  made tight turn over roof topssaw bright lights on black sky, 100 feet over building timber forest dr and FM 1960 East the craft looked like the lights on movie close encounters moving east along 1960 then turned north over timer forest .  no sound bright lights seemed to be rolling as if a barrel shape ot egg maybe could not see it ... red green lights large for how near it was to me .. i wonder could it be a drone ? but it seemed to be rolling as it moved .. just went out of sight very quickly.((NUFORC Note:  Source of report indicates that the date is approximate.  PD))",Duration:4 second,"Location: Atascocta, TX",Occurred : 2/28/2017 18:57  (Entered as : 02/28/17 18:57),Posted: 3/10/2017,Reported: 2/28/2017 8:06:40 PM 20:06,Shape: Unknown
447,"Every night around 6:30 looking at the west sky, I see a super bight light, it's not a star or a planet, appears a lot closer, funny thing is, it moves downward in a NW pattern until it disappears behind the horizon.  This has been going on for at least three weeks now.  It changes shape and outside of object has at times hues of color green or blue, sometimes with a red tip on top.  I do have video of object in sky.",Duration:8:30,"Location: Miami, FL",Occurred : 2/28/2017 18:30  (Entered as : 2/28/2017 6:30),Posted: 3/10/2017,Reported: 2/28/2017 7:03:11 AM 07:03,Shape: Triangle
